rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
10183,4,1296.750000000,46.593096771,1233.500000000,43.030996580,1233.500000000,42.469596968,148020.000000000,5096.351636220,51.750000000,10.210288928,11.500000000,3.109126351,51.750000000,10.210288928,0.000000000,0.000000000,0.000000000,0.000000000,11.500000000,3.109126351,0.048717435,0.009127040
10350,4,1271.250000000,26.145426624,1210.250000000,26.550266791,1208.750000000,22.081289214,145050.000000000,2649.754705628,49.500000000,4.725815626,11.500000000,3.696845502,49.500000000,4.725815626,0.000000000,0.000000000,0.000000000,0.000000000,11.500000000,3.696845502,0.047998071,0.004475508
10516,4,1346.750000000,38.534616472,1277.250000000,30.203476621,1272.500000000,28.242993231,152700.000000000,3389.159187763,56.250000000,6.130524719,13.250000000,3.403429643,56.000000000,5.715476066,0.000000000,0.000000000,0.250000000,0.500000000,13.250000000,3.403429643,0.051505207,0.004693702
10682,4,1367.750000000,36.280159867,1297.750000000,30.836936726,1295.750000000,32.958306995,155490.000000000,3954.996839442,56.250000000,4.991659711,13.750000000,3.774917218,56.250000000,4.991659711,0.000000000,0.000000000,0.000000000,0.000000000,13.750000000,3.774917218,0.051127132,0.002643648
10849,4,1404.000000000,16.268579123,1331.500000000,12.609520213,1330.250000000,15.671098664,159630.000000000,1880.531839667,60.250000000,3.593976442,12.250000000,3.201562119,60.250000000,3.593976442,0.000000000,0.000000000,0.000000000,0.000000000,12.250000000,3.201562119,0.051617667,0.003456851
11015,4,1358.500000000,21.579311080,1295.750000000,24.363565694,1298.750000000,27.402858732,155850.000000000,3288.343047798,51.000000000,10.230672835,11.750000000,1.892969449,51.000000000,10.230672835,0.000000000,0.000000000,0.000000000,0.000000000,11.750000000,1.892969449,0.046206295,0.007295799
11182,4,1428.750000000,25.682354513,1346.250000000,30.728651126,1346.250000000,29.578990292,161550.000000000,3549.478834984,66.250000000,7.932002690,16.250000000,4.856267428,66.000000000,7.874007874,0.000000000,0.000000000,0.250000000,0.500000000,16.250000000,4.856267428,0.057794966,0.006722213
11348,4,1462.250000000,25.237207981,1377.250000000,23.428970670,1374.500000000,21.825062046,164940.000000000,2619.007445579,67.750000000,6.551081336,17.250000000,2.217355783,67.500000000,6.557438524,0.000000000,0.000000000,0.250000000,0.500000000,17.250000000,2.217355783,0.058121653,0.003479540
11514,4,1448.500000000,24.959967949,1371.000000000,21.556128286,1369.000000000,25.179356624,164280.000000000,3021.522794883,64.000000000,10.066445914,13.500000000,4.041451884,64.000000000,10.066445914,0.000000000,0.000000000,0.000000000,0.000000000,13.500000000,4.041451884,0.053459486,0.008258153
11681,4,1536.500000000,32.429410520,1447.750000000,30.445306152,1451.250000000,34.052655305,174150.000000000,4086.318636621,71.750000000,7.041543391,17.000000000,3.464101615,71.750000000,7.041543391,0.000000000,0.000000000,0.000000000,0.000000000,17.000000000,3.464101615,0.057749429,0.005125387
11847,4,1527.250000000,39.067249711,1442.250000000,41.185555720,1438.500000000,38.957241518,172620.000000000,4674.868982121,69.750000000,7.675719293,15.250000000,1.258305739,69.500000000,7.852812660,0.000000000,0.000000000,0.250000000,0.500000000,15.250000000,1.258305739,0.055698847,0.005542946
12013,4,1526.250000000,15.777093099,1444.750000000,20.467453839,1444.250000000,20.870633276,173310.000000000,2504.475993097,64.500000000,3.000000000,17.000000000,3.464101615,64.500000000,3.000000000,0.000000000,0.000000000,0.000000000,0.000000000,17.000000000,3.464101615,0.053425209,0.004184373
12180,4,1561.750000000,17.480942004,1466.500000000,15.022205786,1466.750000000,15.882380174,176010.000000000,1905.885620912,75.750000000,7.455423082,19.500000000,2.380476143,75.750000000,7.455423082,0.000000000,0.000000000,0.000000000,0.000000000,19.500000000,2.380476143,0.060967871,0.005930596
12346,4,1567.250000000,37.070878058,1475.000000000,28.437065015,1474.250000000,28.170611164,176910.000000000,3380.473339638,71.500000000,10.279429297,20.750000000,1.707825128,71.250000000,10.340051579,0.000000000,0.000000000,0.250000000,0.500000000,20.750000000,1.707825128,0.058776669,0.006564975
12513,4,1623.500000000,32.388269481,1525.000000000,30.276503541,1522.750000000,26.924276530,182730.000000000,3230.913183606,78.250000000,14.407752543,20.250000000,5.500000000,78.000000000,14.352700094,0.000000000,0.000000000,0.250000000,0.500000000,20.250000000,5.500000000,0.060645191,0.007969873
12679,4,1636.000000000,54.954526656,1537.500000000,44.970360609,1537.250000000,49.708315870,184470.000000000,5964.997904442,74.750000000,7.135591543,23.750000000,3.862210075,74.500000000,6.658328118,0.000000000,0.000000000,0.250000000,0.500000000,23.750000000,3.862210075,0.060107037,0.004214547
12845,4,1645.750000000,60.730964096,1546.000000000,56.409219105,1549.000000000,57.259642565,185880.000000000,6871.157107795,79.250000000,4.500000000,20.500000000,8.346656017,79.250000000,4.500000000,0.000000000,0.000000000,0.000000000,0.000000000,20.500000000,8.346656017,0.060582168,0.006424771
13012,4,1655.750000000,37.880293909,1555.500000000,31.032241298,1554.750000000,31.668859573,186570.000000000,3800.263148783,76.750000000,12.392874297,23.500000000,6.757711644,76.750000000,12.392874297,0.000000000,0.000000000,0.000000000,0.000000000,23.500000000,6.757711644,0.060466418,0.009688026
