rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
11546,4,1500.000000000,28.142494559,1493.000000000,27.386127875,1372.500000000,25.039968051,170777.750000000,3098.207909421,7.000000000,1.414213562,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.000000000,1.414213562,0.000000000,0.000000000,0.004660572,0.000907782
11769,4,1502.000000000,23.846732830,1496.500000000,22.605309111,1370.250000000,13.720422734,170835.000000000,1543.841744912,5.500000000,3.109126351,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5.500000000,3.109126351,0.000000000,0.000000000,0.003651225,0.002031455
11991,4,1552.000000000,21.244607159,1548.250000000,20.934421415,1422.750000000,12.038133853,177282.000000000,1793.031511156,3.750000000,0.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.750000000,0.500000000,0.000000000,0.000000000,0.002414496,0.000305411
12213,4,1563.250000000,56.168644871,1559.250000000,56.929049409,1436.750000000,43.461668936,178627.750000000,5672.052619349,4.000000000,0.816496581,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.000000000,0.816496581,0.000000000,0.000000000,0.002574005,0.000601284
12436,4,1597.250000000,59.297976357,1590.750000000,61.004781233,1458.000000000,57.335271285,181494.500000000,7052.275779255,6.500000000,1.914854216,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.500000000,1.914854216,0.000000000,0.000000000,0.004103448,0.001328162
12658,4,1636.250000000,49.915762374,1628.500000000,48.952357791,1484.750000000,43.553606816,185789.500000000,5622.770936113,7.750000000,1.707825128,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.750000000,1.707825128,0.000000000,0.000000000,0.004725518,0.000970155
12881,4,1696.000000000,41.012193309,1693.000000000,41.327956640,1536.750000000,38.621021909,191956.000000000,4639.019436619,3.000000000,2.160246899,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.000000000,2.160246899,0.000000000,0.000000000,0.001772695,0.001265618
13103,4,1662.500000000,47.613023428,1655.500000000,47.648014999,1510.500000000,40.269922606,188422.750000000,5080.294766711,7.000000000,0.816496581,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,7.000000000,0.816496581,0.000000000,0.000000000,0.004213426,0.000513687
13326,4,1727.250000000,40.532908441,1720.500000000,41.452784386,1565.500000000,42.961222826,195794.500000000,4771.152865573,6.750000000,1.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,6.750000000,1.500000000,0.000000000,0.000000000,0.003918946,0.000930010
13548,4,1697.250000000,64.085229708,1694.000000000,63.124216167,1546.250000000,59.168544571,192910.500000000,7071.835428892,3.250000000,1.500000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.250000000,1.500000000,0.000000000,0.000000000,0.001901099,0.000829658
