rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
15674,4,1987.250000000,72.633210953,1738.750000000,46.478489648,1737.000000000,46.411205543,208440.000000000,5569.344665219,224.000000000,24.993332444,24.500000000,4.434711565,224.000000000,24.993332444,0.000000000,0.000000000,0.000000000,0.000000000,24.500000000,4.434711565,0.124808938,0.009562399
15840,4,2018.500000000,25.980762114,1766.250000000,19.311050377,1767.250000000,18.355289882,212070.000000000,2202.634785887,220.000000000,12.274635093,32.250000000,3.862210075,220.000000000,12.274635093,0.000000000,0.000000000,0.000000000,0.000000000,32.250000000,3.862210075,0.124949828,0.003143207
16007,4,2034.250000000,52.423754158,1768.500000000,45.324754090,1768.750000000,46.002717311,212250.000000000,5520.326077326,236.500000000,15.459624834,29.250000000,6.130524719,236.500000000,15.459624834,0.000000000,0.000000000,0.000000000,0.000000000,29.250000000,6.130524719,0.130618950,0.006203774
16173,4,2067.750000000,65.280803712,1786.500000000,53.475851248,1785.500000000,50.076607979,214260.000000000,6009.192957461,252.250000000,20.854655755,29.000000000,6.480740698,252.250000000,20.854655755,0.000000000,0.000000000,0.000000000,0.000000000,29.000000000,6.480740698,0.135949360,0.008979110
16339,4,2086.250000000,40.202611855,1798.000000000,34.765883660,1796.250000000,38.230659598,215550.000000000,4587.679151815,257.000000000,6.831300511,31.250000000,10.210288928,257.000000000,6.831300511,0.000000000,0.000000000,0.000000000,0.000000000,31.250000000,10.210288928,0.138150667,0.006102295
16506,4,2122.500000000,52.322716545,1848.000000000,38.340579025,1849.250000000,41.692325433,221910.000000000,5003.079051944,248.750000000,15.019431858,25.750000000,1.258305739,248.750000000,15.019431858,0.000000000,0.000000000,0.000000000,0.000000000,25.750000000,1.258305739,0.129262682,0.004592960
16672,4,2175.250000000,27.873224906,1881.000000000,27.796882319,1881.000000000,23.480488354,225720.000000000,2817.658602457,263.250000000,10.210288928,31.000000000,7.615773106,263.250000000,10.210288928,0.000000000,0.000000000,0.000000000,0.000000000,31.000000000,7.615773106,0.135287643,0.002119458
16839,4,2121.500000000,74.087785768,1826.500000000,46.479386112,1827.000000000,47.728398255,219240.000000000,5727.407790615,265.250000000,24.527195790,29.750000000,8.139410298,265.250000000,24.527195790,0.000000000,0.000000000,0.000000000,0.000000000,29.750000000,8.139410298,0.138827017,0.009737873
17005,4,2155.500000000,38.854429177,1865.500000000,24.637369990,1865.250000000,22.998188334,223830.000000000,2759.782600134,256.250000000,23.200215516,33.750000000,7.274384281,256.250000000,23.200215516,0.000000000,0.000000000,0.000000000,0.000000000,33.750000000,7.274384281,0.134456199,0.009006756
17171,4,2218.500000000,40.187062595,1907.000000000,10.000000000,1904.000000000,11.747340124,228480.000000000,1409.680814936,274.500000000,25.826343140,37.000000000,9.055385138,274.500000000,25.826343140,0.000000000,0.000000000,0.000000000,0.000000000,37.000000000,9.055385138,0.140242902,0.012699141
17338,4,2207.500000000,48.086727205,1911.500000000,35.939764421,1910.250000000,30.092911679,229230.000000000,3611.149401506,257.000000000,9.831920803,39.000000000,16.145174718,257.000000000,9.831920803,0.000000000,0.000000000,0.000000000,0.000000000,39.000000000,16.145174718,0.134029801,0.006839208
17504,4,2262.500000000,15.198684154,1935.750000000,17.914147110,1935.500000000,21.000000000,232260.000000000,2520.000000000,282.250000000,9.358596761,44.500000000,9.609023537,282.250000000,9.358596761,0.000000000,0.000000000,0.000000000,0.000000000,44.500000000,9.609023537,0.144405387,0.007897164
17671,4,2272.000000000,58.246602190,1952.750000000,45.886635672,1952.500000000,49.668903753,234300.000000000,5960.268450330,289.750000000,10.242883709,29.500000000,5.802298395,289.750000000,10.242883709,0.000000000,0.000000000,0.000000000,0.000000000,29.500000000,5.802298395,0.140473804,0.003902649
17837,4,2318.000000000,48.675798230,1980.750000000,40.811558820,1978.750000000,39.050181391,237450.000000000,4686.021766915,296.500000000,22.293496810,40.750000000,6.020797289,296.500000000,22.293496810,0.000000000,0.000000000,0.000000000,0.000000000,40.750000000,6.020797289,0.145464121,0.006971299
18003,4,2305.750000000,60.588090139,1970.750000000,35.122405005,1971.000000000,34.995237771,236520.000000000,4199.428532551,295.500000000,24.310491562,39.500000000,4.041451884,295.500000000,24.310491562,0.000000000,0.000000000,0.000000000,0.000000000,39.500000000,4.041451884,0.145142971,0.007893418
18170,4,2277.000000000,34.292856399,1946.250000000,20.006249024,1946.500000000,20.599352741,233580.000000000,2471.922328877,293.250000000,11.295279250,37.500000000,6.350852961,293.250000000,11.295279250,0.000000000,0.000000000,0.000000000,0.000000000,37.500000000,6.350852961,0.145210599,0.004201716
18336,4,2340.000000000,27.067816068,1998.500000000,31.395328740,1998.250000000,31.531730051,239790.000000000,3783.807606103,305.750000000,10.996211469,35.750000000,9.844626284,305.750000000,10.996211469,0.000000000,0.000000000,0.000000000,0.000000000,35.750000000,9.844626284,0.145958636,0.006362971
18503,4,2369.250000000,55.198882839,2005.750000000,50.089087301,2005.500000000,49.735969546,240660.000000000,5968.316345503,315.750000000,13.124404748,47.750000000,6.652067348,315.750000000,13.124404748,0.000000000,0.000000000,0.000000000,0.000000000,47.750000000,6.652067348,0.153431247,0.006726131
18669,4,2353.250000000,43.744523467,1989.500000000,47.787725063,1988.000000000,49.281504306,238560.000000000,5913.780516725,323.250000000,23.796008069,40.500000000,7.593857167,323.250000000,23.796008069,0.000000000,0.000000000,0.000000000,0.000000000,40.500000000,7.593857167,0.154603832,0.009966244
18835,4,2375.750000000,44.991665895,2021.750000000,32.755406678,2023.750000000,33.290389003,242850.000000000,3994.846680412,314.500000000,23.515952033,39.500000000,7.047458171,314.500000000,23.515952033,0.000000000,0.000000000,0.000000000,0.000000000,39.500000000,7.047458171,0.148932801,0.009897544
19002,4,2427.500000000,29.726531359,2063.000000000,30.757112998,2062.750000000,31.595094556,247530.000000000,3791.411346715,325.000000000,16.431676725,39.500000000,3.415650255,325.000000000,16.431676725,0.000000000,0.000000000,0.000000000,0.000000000,39.500000000,3.415650255,0.150155219,0.007154043
19168,4,2442.000000000,49.389607544,2056.750000000,44.304815389,2056.750000000,44.093650337,246810.000000000,5291.238040383,337.000000000,14.399074044,48.250000000,6.344288770,337.000000000,14.399074044,0.000000000,0.000000000,0.000000000,0.000000000,48.250000000,6.344288770,0.157763809,0.005399987
19334,4,2520.500000000,49.210432498,2123.250000000,41.177461473,2123.000000000,41.833001327,254760.000000000,5019.960159204,351.250000000,17.461863207,46.000000000,11.888369667,351.250000000,17.461863207,0.000000000,0.000000000,0.000000000,0.000000000,46.000000000,11.888369667,0.157596229,0.004912326
19501,4,2521.750000000,89.066922405,2118.000000000,75.409990496,2117.250000000,75.026106567,254070.000000000,9003.132788091,360.750000000,11.354147554,43.000000000,10.230672835,360.750000000,11.354147554,0.000000000,0.000000000,0.000000000,0.000000000,43.000000000,10.230672835,0.160113518,0.000546646
19667,4,2536.250000000,102.294916785,2130.750000000,64.757882403,2128.750000000,66.178420451,255450.000000000,7941.410454069,358.000000000,31.358146204,47.500000000,11.120551545,358.000000000,31.358146204,0.000000000,0.000000000,0.000000000,0.000000000,47.500000000,11.120551545,0.159607738,0.010192567
19834,4,2520.500000000,49.156213578,2127.500000000,36.972963095,2126.500000000,36.774085078,255180.000000000,4412.890209375,343.000000000,20.116328359,50.000000000,10.230672835,343.000000000,20.116328359,0.000000000,0.000000000,0.000000000,0.000000000,50.000000000,10.230672835,0.155852121,0.010133251
20000,4,2578.750000000,43.964948159,2164.750000000,41.451779214,2165.500000000,42.914643965,259860.000000000,5149.757275833,358.000000000,10.230672835,56.000000000,4.760952286,358.000000000,10.230672835,0.000000000,0.000000000,0.000000000,0.000000000,56.000000000,4.760952286,0.160561626,0.003331629
