rate_hz_per_channel,repeats,generated_total_mean,generated_total_std,accepted_total_mean,accepted_total_std,sent_total_mean,sent_total_std,sent_word_total_mean,sent_word_total_std,busy_counter_total_mean,busy_counter_total_std,full_counter_total_mean,full_counter_total_std,spacing_counter_total_mean,spacing_counter_total_std,queue_counter_total_mean,queue_counter_total_std,ring_counter_total_mean,ring_counter_total_std,output_counter_total_mean,output_counter_total_std,dead_fraction_mean,dead_fraction_std
6190,4,768.500000000,17.097758138,724.750000000,17.500000000,717.500000000,18.339392938,86100.000000000,2200.727152557,38.500000000,6.608075867,5.250000000,2.629955640,38.500000000,6.608075867,0.000000000,0.000000000,0.000000000,0.000000000,5.250000000,2.629955640,0.056945261,0.005916880
6356,4,785.500000000,31.838132274,742.000000000,32.659863237,738.500000000,30.358963531,88620.000000000,3643.075623700,38.250000000,5.188127472,5.250000000,2.986078811,38.250000000,5.188127472,0.000000000,0.000000000,0.000000000,0.000000000,5.250000000,2.986078811,0.055447920,0.009370587
6523,4,863.000000000,29.234682599,806.750000000,21.777281740,802.750000000,23.157072354,96330.000000000,2778.848682458,50.000000000,7.788880964,6.250000000,1.707825128,50.000000000,7.788880964,0.000000000,0.000000000,0.000000000,0.000000000,6.250000000,1.707825128,0.065009214,0.007882833
6689,4,837.750000000,32.988634406,784.250000000,36.298530732,780.750000000,37.633097135,93690.000000000,4515.971656244,48.000000000,5.477225575,5.500000000,2.081665999,48.000000000,5.477225575,0.000000000,0.000000000,0.000000000,0.000000000,5.500000000,2.081665999,0.064028398,0.010362575
6855,4,843.250000000,19.448650339,793.750000000,15.945218719,789.000000000,16.872067646,94680.000000000,2024.648117575,43.750000000,3.862210075,5.750000000,0.957427108,43.750000000,3.862210075,0.000000000,0.000000000,0.000000000,0.000000000,5.750000000,0.957427108,0.058650186,0.004170862
7022,4,922.000000000,23.494680249,860.000000000,23.137271519,855.250000000,23.113848663,102630.000000000,2773.661839518,52.750000000,7.804912983,9.250000000,1.707825128,52.750000000,7.804912983,0.000000000,0.000000000,0.000000000,0.000000000,9.250000000,1.707825128,0.067237420,0.008888698
7188,4,902.750000000,4.500000000,849.000000000,7.615773106,847.250000000,6.751543034,101670.000000000,810.185164021,48.750000000,3.403429643,5.000000000,1.825741858,48.750000000,3.403429643,0.000000000,0.000000000,0.000000000,0.000000000,5.000000000,1.825741858,0.059550082,0.004974352
7355,4,945.250000000,28.929512036,883.500000000,25.436194684,879.250000000,23.542514734,105510.000000000,2825.101768078,55.000000000,9.486832981,6.750000000,1.500000000,55.000000000,9.486832981,0.000000000,0.000000000,0.000000000,0.000000000,6.750000000,1.500000000,0.065253191,0.009344438
7521,4,950.750000000,27.475746881,882.000000000,25.755258363,875.250000000,29.067450295,105030.000000000,3488.094035430,60.250000000,2.500000000,8.500000000,3.316624790,60.250000000,2.500000000,0.000000000,0.000000000,0.000000000,0.000000000,8.500000000,3.316624790,0.072314199,0.003021439
7687,4,981.250000000,18.945096111,919.250000000,12.867918765,915.250000000,10.904891869,109830.000000000,1308.587024236,55.250000000,14.952703212,6.750000000,1.500000000,55.250000000,14.952703212,0.000000000,0.000000000,0.000000000,0.000000000,6.750000000,1.500000000,0.063020265,0.015969565
7854,4,995.250000000,38.603756294,926.250000000,35.188776620,920.000000000,36.814852075,110400.000000000,4417.782249048,59.000000000,5.354126135,10.000000000,2.943920289,59.000000000,5.354126135,0.000000000,0.000000000,0.000000000,0.000000000,10.000000000,2.943920289,0.069298858,0.004716610
8020,4,1006.250000000,44.184273220,935.250000000,39.508437917,932.000000000,41.336021418,111840.000000000,4960.322570156,62.250000000,6.184658438,8.750000000,3.403429643,62.250000000,6.184658438,0.000000000,0.000000000,0.000000000,0.000000000,8.750000000,3.403429643,0.070505092,0.001978489
8187,4,1038.250000000,26.323310329,967.500000000,29.034462282,965.750000000,27.789386463,115890.000000000,3334.726375582,60.250000000,2.629955640,10.500000000,1.290994449,60.250000000,2.629955640,0.000000000,0.000000000,0.000000000,0.000000000,10.500000000,1.290994449,0.068224884,0.004557297
8353,4,1076.250000000,33.410327745,995.000000000,32.238693108,992.750000000,29.970819141,119130.000000000,3596.498296955,69.750000000,4.500000000,11.500000000,1.732050808,69.750000000,4.500000000,0.000000000,0.000000000,0.000000000,0.000000000,11.500000000,1.732050808,0.075516065,0.004577428
8519,4,1098.000000000,30.605010483,1011.000000000,26.658332031,1010.500000000,26.261505415,121260.000000000,3151.380649810,76.250000000,11.441882130,10.750000000,2.217355783,76.250000000,11.441882130,0.000000000,0.000000000,0.000000000,0.000000000,10.750000000,2.217355783,0.079177277,0.008601348
8686,4,1104.000000000,38.148831350,1022.250000000,34.692698559,1019.750000000,32.428125652,122370.000000000,3891.375078298,70.500000000,4.509249753,11.250000000,1.258305739,70.500000000,4.509249753,0.000000000,0.000000000,0.000000000,0.000000000,11.250000000,1.258305739,0.074030565,0.002968692
8852,4,1141.750000000,41.427647773,1049.250000000,31.721443851,1044.750000000,33.816908985,125370.000000000,4058.029078260,76.000000000,8.640987598,16.500000000,3.511884584,76.000000000,8.640987598,0.000000000,0.000000000,0.000000000,0.000000000,16.500000000,3.511884584,0.080853986,0.006931933
9018,4,1143.250000000,29.227555491,1052.750000000,23.963513933,1050.250000000,21.960191256,126030.000000000,2635.222950720,79.750000000,6.291528696,10.750000000,1.892969449,79.750000000,6.291528696,0.000000000,0.000000000,0.000000000,0.000000000,10.750000000,1.892969449,0.079102900,0.005189144
9185,4,1157.750000000,42.002976085,1062.750000000,36.390245946,1060.750000000,33.529837459,127290.000000000,4023.580495032,80.500000000,6.608075867,14.500000000,2.380476143,80.500000000,6.608075867,0.000000000,0.000000000,0.000000000,0.000000000,14.500000000,2.380476143,0.081991999,0.006033084
9351,4,1200.750000000,43.084219849,1102.250000000,31.857756774,1101.250000000,32.694291041,132150.000000000,3923.314924907,84.000000000,14.651507317,14.500000000,1.732050808,84.000000000,14.651507317,0.000000000,0.000000000,0.000000000,0.000000000,14.500000000,1.732050808,0.081841088,0.009493098
9518,4,1212.250000000,11.295279250,1104.000000000,9.486832981,1103.000000000,8.366600265,132360.000000000,1003.992031841,93.500000000,8.062257748,14.750000000,5.315072906,93.500000000,8.062257748,0.000000000,0.000000000,0.000000000,0.000000000,14.750000000,5.315072906,0.089261420,0.008648663
9684,4,1240.000000000,17.663521733,1127.750000000,15.671098664,1126.000000000,17.224014244,135120.000000000,2066.881709242,97.500000000,7.325753659,14.750000000,5.619905100,97.500000000,7.325753659,0.000000000,0.000000000,0.000000000,0.000000000,14.750000000,5.619905100,0.090516901,0.003242997
9850,4,1251.750000000,11.786291472,1140.500000000,11.676186592,1138.250000000,15.671098664,136590.000000000,1880.531839667,96.250000000,5.852349955,15.000000000,1.632993162,96.250000000,5.852349955,0.000000000,0.000000000,0.000000000,0.000000000,15.000000000,1.632993162,0.088870567,0.005088711
10017,4,1283.750000000,35.659267145,1166.250000000,39.718803272,1165.250000000,38.939054945,139830.000000000,4672.686593385,100.500000000,6.855654600,17.000000000,8.485281374,100.500000000,6.855654600,0.000000000,0.000000000,0.000000000,0.000000000,17.000000000,8.485281374,0.091631462,0.007984421
10183,4,1296.750000000,46.593096771,1181.750000000,39.903007405,1181.000000000,40.058290861,141720.000000000,4806.994903263,99.750000000,9.604686356,15.250000000,3.862210075,99.750000000,9.604686356,0.000000000,0.000000000,0.000000000,0.000000000,15.250000000,3.862210075,0.088601311,0.008565041
10350,4,1271.250000000,26.145426624,1156.500000000,23.216373532,1154.250000000,21.328775555,138510.000000000,2559.453066575,95.750000000,4.112987560,19.000000000,1.632993162,95.750000000,4.112987560,0.000000000,0.000000000,0.000000000,0.000000000,19.000000000,1.632993162,0.090256072,0.002366280
10516,4,1346.750000000,38.534616472,1215.000000000,24.426761281,1212.250000000,25.051613388,145470.000000000,3006.193606540,112.750000000,13.326039672,19.000000000,4.690415760,112.750000000,13.326039672,0.000000000,0.000000000,0.000000000,0.000000000,19.000000000,4.690415760,0.097654372,0.009110851
10682,4,1367.750000000,36.280159867,1236.500000000,29.000000000,1234.250000000,30.059662895,148110.000000000,3607.159547345,113.000000000,6.976149845,18.250000000,3.593976442,113.000000000,6.976149845,0.000000000,0.000000000,0.000000000,0.000000000,18.250000000,3.593976442,0.095905480,0.003040644
10849,4,1404.000000000,16.268579123,1268.250000000,23.697749542,1266.500000000,24.117766619,151980.000000000,2894.131994226,117.000000000,6.976149845,18.750000000,5.315072906,117.000000000,6.976149845,0.000000000,0.000000000,0.000000000,0.000000000,18.750000000,5.315072906,0.096738841,0.007302514
